UEI,Start_Date,End_Date,Duration,Main_Cause,Location,Districts,State,Latitude,Longitude,Severity,Area_Affected,Human_fatality,Human_injured,Human_Displaced,Animal_Fatality,Description_of_Casualties_injured,Extent_of_damage ,Event_Source,Event_Souce_ID,Label
10.42.0.211-10.42.0.1-63379-53-17,23-10-05,13-11-05,21,Cyclone and Flood,"Salem, Namakkal, Karur, Erode, Tiruchchirappalli, Vellore, Perambalur, Nagapattinam, Kanniyakumari, Dharmapuri, Madurai, Villupuram, Chennai, Cuddalore districts (Tamil Nadu province), Karaikal district (Puducherry province), Bangalore Rural, Bangalore Urban, Mysore districts (Karnataka province), Nellore, Chittoor, Vishakhapatnam, Srikakulam, Vizianagaram, Cuddapah districts (Andhra Pradesh province), West Bengal, Orissa provinces",,,,,,,,,,,,,EM-DAT,2005-0627,1
10.42.0.211-66.102.255.50-35275-80-6,02-12-05,03-12-05,1,Cyclone and Flood,Tamil Nadu province,,,,,,,,,,,,,EM-DAT,2005-0677,1
172.217.12.131-10.42.0.42-443-60868-6,05-07-05,14-08-05,40,Heavy Rain,"Himachal Pradesh, Punjab, Jammu and Kashmir, Haryana provinces",,,,,,,,,,,,,EM-DAT,2005-0746,0
10.42.0.1-10.42.0.42-53-57948-17,15-04-06,18-04-06,3,Heavy Rain,"Adilabad, Hyderabad, Karimnagar, Khammam, Mahbubnagar, Medak, Nalgonda, Nizamabad, Rangareddi, Warangal, Srikakulam, Krishna districts (Andhra Pradesh province)",,,17.43,82.81,,,,,,,,,EM-DAT,2006-0207,0
10.42.0.211-104.97.95.172-59481-80-6,31-05-06,24-07-06,54,Cyclone and Flood,"Assam, Tripura provinces",,,26.6,94.02,,,,,,,,,EM-DAT,2006-0262,1
10.42.0.42-64.71.142.125-54720-443-6,25-05-06,02-06-06,8,Cyclone and Flood,Kerala province,,,10.54,76.05,,,,,,,,,EM-DAT,2006-0263,1
172.217.3.99-10.42.0.151-443-36961-6,31-05-06,04-06-06,4,Cyclone and Flood,"Maharashtra, Gujarat provinces",,,18.73,75.23,,,,,,,,,EM-DAT,2006-0265,1
10.42.0.211-10.42.0.1-49863-53-17,24-06-06,27-06-06,3,Heavy Rain,"Ballia, Chandauli districts (Uttar Pradesh province)",,,25.62,83.67,,,,,,,,,EM-DAT,2006-0342,0
10.42.0.211-10.42.0.1-14281-53-17,04-07-06,07-07-06,3,Heavy Rain,"Navsari, The Dangs districts (Gujarat)",,,22.41,71.31,,,,,,,,,EM-DAT,2006-0369,0
205.185.216.42-10.42.0.151-80-53355-6,03-07-06,08-07-06,5,Heavy Rain,"Gajapati, Rayagada districts (Orissa province)",,,19.17,83.65,,,,,,,,,EM-DAT,2006-0370,0
10.42.0.151-23.194.182.14-35361-443-6,24-07-06,22-08-06,29,Heavy Rain,Jammu and Kashmir provinces,,,34.61,73.2,,,,,,,,,EM-DAT,2006-0389,0
10.42.0.151-123.125.29.220-58362-80-6,28-07-06,12-09-06,46,Heavy Rain,"Andhra Pradesh, Gujarat, Maharashtra, Chhattisgarh, Rajasthan, Madhya Pradesh, Orissa, Karnataka provinces",,,20.19,73.82,,,,,,,,,EM-DAT,2006-0417,0
10.42.0.211-23.217.155.120-35919-80-6,/08/2006,/08/2006,Diffing the dates,Cyclone and Flood,Gujarat province,,,,,,,,,,,,,EM-DAT,2006-0443,1
10.42.0.211-52.84.29.55-54716-443-6,18-08-06,02-09-06,15,Heavy Rain,"Barmer, Jaisalmer, Kota, Udaipur districts (Rajasthan province)",,,,,,,,,,,,,EM-DAT,2006-0469,0
10.42.0.42-13.32.250.43-34547-443-6,31-08-06,11-09-06,11,Cyclone and Flood,Jammu and Kashmir provinces,,,32.89,73.88,,,,,,,,,EM-DAT,2006-0548,1
10.42.0.151-54.192.38.230-41296-443-6,29-08-06,04-09-06,6,Cyclone and Flood,"Balrampur, Bahraich, Lakhimpur Kheri, Shravasti, Gonda, Bara Banki districts (Uttar Pradesh province)",,,27.59,81.52,,,,,,,,,EM-DAT,2006-0549,1
172.217.12.170-10.42.0.211-443-43617-6,26-10-06,04-11-06,9,Cyclone and Flood,"Tamil Nadu, Andhra Pradesh provinces",,,14.13,79.93,,,,,,,,,EM-DAT,2006-0601,1
192.229.173.173-10.42.0.211-80-46621-6,01-08-06,10-09-06,40,Heavy Rain,"Orissa, Andhra Pradesh, Chhattisgarh provinces",,,18.1,81.53,,,,,,,,,EM-DAT,2006-0712,0
10.42.0.211-10.42.0.1-38517-53-17,09-03-06,10-03-06,1,Cyclone and Flood,"Madhya Pradesh, Maharashtra, Rajasthan provinces",,,,,,,,,,,,,EM-DAT,2006-0731,1
10.42.0.42-23.60.136.84-58619-443-6,01-10-06,01-10-06,0,Heavy Rain,Madhya Pradesh province,,,,,,,,,,,,,EM-DAT,2006-0734,0
10.42.0.211-23.206.166.62-39416-80-6,18-06-07,26-06-07,8,Cyclone and Flood,"Lakhimpur, Dhemaji, Cachar, Karimganj, Hailakandi, Darrang, Dibrugarh districts (Assam province)",,,26.26,94.02,,,,,,,,,EM-DAT,2007-0225,1
180.76.147.97-10.42.0.211-80-35186-6,01-07-07,13-07-07,12,Heavy Rain,"Junagadh district (Daman and Diu province), Amreli, Bhavnagar, Jamnagar, Junagadh, Porbandar, Rajkot, Surendranagar districts (Gujarat province), Rajasthan, Madhya Pradesh",,,22.02,72.25,,,,,,,,,EM-DAT,2007-0238,0
172.217.3.110-10.42.0.151-443-38699-17,01-07-07,06-07-07,5,Cyclone and Flood,"Amravati, Mumbai City, Mumbai Suburban, Raigarh, Ratnagiri, Sindhudurg, Thane districts (Maharashtra province)",,,21.03,77.52,,,,,,,,,EM-DAT,2007-0239,1
10.42.0.211-104.94.222.37-36000-80-6,30-06-07,13-07-07,13,Heavy Rain,"Raipur, Bilaspur, Mahasamund, Durg districts (Chhattisgarh province)",,,20.05,81.86,,,,,,,,,EM-DAT,2007-0240,0
172.217.10.99-10.42.0.42-443-33161-6,22-06-07,04-07-07,12,Heavy Rain,"Kurnool, Mahbubnagar, Guntur, Prakasam, East Godavari, West Godavari, Anantapur, Cuddapah districts (Andhra Pradesh province), Thrissur district (Kerala province), Belgaum, Bijapur, Bagalkot, Kodagu, Hassan, Mysore districts (Karnataka province), Mumbai City, Pune districts (Maharashtra province)",,,14.94,78.16,,,,,,,,,EM-DAT,2007-0250,0
219.142.78.162-10.42.0.211-80-41483-6,21-07-07,03-08-07,13,Cyclone and Flood,"Udaipur, Amarpur cities (South Tripura district, Tripura province), Sonamura citiy (West Tripura district, Tripura province)",,,23.92,91.23,,,,,,,,,EM-DAT,2007-0311,1
10.42.0.42-66.102.255.61-49849-443-6,03-07-07,22-09-07,81,Heavy Rain,"Bihar, Uttar Pradesh, Assam, Orissa, West Bengal provinces",,,22.63,88.49,,,,,,,,,EM-DAT,2007-0320,0
10.42.0.211-23.194.140.226-48114-80-6,12-08-07,17-08-07,5,Cyclone and Flood,Himachal Pradesh province,,,31.24,76.53,,,,,,,,,EM-DAT,2007-0364,1
10.42.0.211-106.39.169.66-46462-443-6,08-08-07,15-08-07,7,Cyclone and Flood,Gujarat province,,,22.68,70.93,,,,,,,,,EM-DAT,2007-0415,1
10.42.0.211-66.231.239.124-34514-443-6,22-09-07,03-10-07,11,Heavy Rain,"Baleshwar, Kendrapara, Bhadrak, Jagatsinghpur, Jajpur, Mayurbhanj, Khordha, Cuttack, Puri, Kandhamal districts (Orissa province), Kolkata, South 24 Parganas, East Midnapore, West Midnapore, Hughli districts (West Bengal province)",,,20.91,86.4,,,,,,,,,EM-DAT,2007-0467,0
10.42.0.151-50.112.28.116-32858-80-6,16-09-07,07-10-07,21,Heavy Rain,"Kurnool, Cuddapah, Warangal, Nalgonda, Karimnagar, Mahbubnagar, Anantapur, Nellore, Krishna districts (Andhra Pradesh province), Gadag district (Karnataka province)",,,15.71,79.88,,,,,,,,,EM-DAT,2007-0469,0
10.42.0.42-103.7.30.118-49911-80-6,27-10-07,01-11-07,5,Cyclone and Flood,"Andhra Pradesh, Tamil Nadu province",,,12.73,79.7,,,,,,,,,EM-DAT,2007-0524,1
10.42.0.211-23.23.129.231-33526-443-6,03-08-07,27-08-07,24,Heavy Rain,"Cuttack, Puri, Khordha, Jajpur, Jagatsinghpur districts (Orissa province)",,,20.45,86.2,,,,,,,,,EM-DAT,2007-0596,0
10.42.0.211-77.234.44.40-59337-80-6,12-07-07,10-10-07,90,Cyclone and Flood,"Assam, Arunachal Pradesh, Meghalaya, Manipur provinces",,,27.58,95.26,,,,,,,,,EM-DAT,2007-0602,1
172.217.12.131-10.42.0.151-443-46703-6,16-07-07,20-07-07,4,Heavy Rain,Kerala province,,,10.39,76.31,,,,,,,,,EM-DAT,2007-0603,0
172.217.3.106-10.42.0.211-443-52921-6,11-02-07,16-02-07,5,Cyclone and Flood,"Rajasthan, Uttar Pradesh, Madhya Pradesh, Jammu and Kashmir provinces",,,,,,,,,,,,,EM-DAT,2007-0683,1
192.229.163.180-10.42.0.211-443-36525-6,20-03-08,28-03-08,8,Heavy Rain,"Tamil Nadu, Karnataka provinces",,,10.76,78.72,,,,,,,,,EM-DAT,2008-0130,0
172.217.6.206-10.42.0.151-443-50436-6,11-06-08,21-07-08,40,Cyclone and Flood,"Lakhimpu, Dhemaji, Sonitpur districts (Assam province), West Bengal, Orissa, Bihar, Gujarat, Goa, Haryana, Kerala, Karnataka, Maharastra, Madhya Pradesh, Punjab, Rajasthan, Uttar Pradesh, Tamil Nadu, Arunachal Pradesh, Uttarakhand, Jharkhand provinces",,,25.18,91.54,,,,,,,,,EM-DAT,2008-0246,1
183.79.248.124-10.42.0.151-443-53684-6,05-07-08,14-07-08,9,Cyclone and Flood,"Assam, Bihar, Gujarat, Goa, Haryana, Jharkhand, Kerala, Karnataka, Maharashtra, Madhya Pradesh, Punjab, Orissa, Rajasthan, Uttarakhand, Uttar Pradesh, Tamil Nadu, West Bengal provinces",,,,,,,,,,,,,EM-DAT,2008-0285,1
183.79.249.124-10.42.0.211-443-33721-6,05-09-08,11-09-08,6,Cyclone and Flood,"Khammam, West Godavari, Krishna, Guntur districts (Andhra Pradesh province)",,,16.65,81.38,,,,,,,,,EM-DAT,2008-0415,1
10.42.0.151-31.13.71.36-45554-443-6,14-09-08,21-09-08,7,Cyclone and Flood,"Orissa, Uttar Pradesh, Himachal Pradesh provinces",,,,,,,,,,,,,EM-DAT,2008-0423,1
10.42.0.211-64.71.142.120-37147-443-6,30-08-08,08-09-08,9,Cyclone and Flood,"Muzaffarpur, Supaul, Patna, Katihar, Nalanda, Araria, Pashchim Champaran, Sheikhpura, Saharsa, Purnia, Saran, Begusarai, Bhagalpur, Madhepura, Vaishali, Khagaria districts (Bihar province), Assam province",,,22.044,94.55,,,,,,,,,EM-DAT,2008-0486,1
10.42.0.151-104.192.110.245-52502-80-6,27-11-08,04-12-08,7,Heavy Rain,"Thiruvallur, Thoothukudi, Villupuram, Ramanathapuram, Tirunelveli Kattabo, Pudukkottai, Kanniyakumari, Nagapattinam, Cuddalore, Chennai districts (Tamil Nadu province), Puducherry, Karaikal districts (Puducherry province)",,,,,,,,,,,,,EM-DAT,2008-0560,0
209.10.120.26-10.42.0.211-80-42920-6,20-07-08,08-08-08,19,Heavy Rain,"Lakhimpur, Jorhat districts (Assam province), Uttar Pradesh, Bihar provinces",,,27.5,89.79,,,,,,,,,EM-DAT,2008-0615,0
10.42.0.211-10.42.0.1-20273-53-17,29-07-09,29-07-09,0,Cyclone and Flood,Delhi province,,,,,,,,,,,,,EM-DAT,2009-0303,1
202.77.129.150-10.42.0.211-80-35163-6,/07/2009,/09/2009,Diffing the dates,Cyclone and Flood,"Bihar, Orissa, West Bengal, Assam, Kerala, Gujarat, Karnataka provinces",,,,,,,,,,,,,EM-DAT,2009-0409,1
10.42.0.211-123.125.29.138-56250-443-6,25-09-09,12-10-09,17,Cyclone and Flood,"Belgaum, Gulbarga, Bijapur, Raichur, Dharwad, Bagalkot, Bellary, Koppal, Haveri, Bidar, Gadag, Davanegere, Uttar Kannand, Dakshin Kannad districts (Karnataka province), Kurnool, Mahbubnagar, Karimnagar, Anantapur, Krishna, Cuddapah, Guntur, Khammam, Nalgonda districts (Andhra Pradesh province), Maharashtra province",,,15.71,78.23,,,,,,,,,EM-DAT,2009-0429,1
10.42.0.1-10.42.0.42-53-5697-17,09-10-09,09-10-09,0,Heavy Rain,Jainta Hills district (Meghalaya province),,,,,,,,,,,,,EM-DAT,2009-0443,0
180.149.135.239-10.42.0.42-80-42781-6,03-11-09,08-11-09,5,Heavy Rain,"Ooty, Coonoor cities (Nilgiris district, Tamil Nadu)",,,11.47,77.85,,,,,,,,,EM-DAT,2009-0483,0
172.217.10.98-10.42.0.211-443-52461-6,26-08-09,28-08-09,2,Heavy Rain,"Darbhanga, Purnia, Sitamarhi, Saharsa, Madhubani districts (Bihar province)",,,,,,,,,,,,,EM-DAT,2009-0638,0
131.253.61.68-10.42.0.211-443-43706-6,05-07-10,15-07-10,10,Heavy Rain,"Ambala, Kurukshetra districts (Haryana province), Punjab, Kerala provinces",,,30.18,74.77,,,,,,,,,EM-DAT,2010-0276,0
203.205.158.35-10.42.0.211-80-36572-6,18-05-10,24-05-10,6,Heavy Rain,Andhra Pradesh province,,,15.22,79.48,,,,,,,,,EM-DAT,2010-0283,0
203.205.158.60-10.42.0.211-80-49274-6,13-07-10,13-07-10,0,Cyclone and Flood,Delhi province,,,,,,,,,,,,,EM-DAT,2010-0321,1
172.217.7.227-10.42.0.211-443-45832-6,06-08-10,08-08-10,2,Heavy Rain,"Leh, Cholglamsar villages (72785 district, Jammu and Kashmir province)",,,33.53,76.12,,,,,,,,,EM-DAT,2010-0373,0
10.42.0.151-31.13.80.5-52262-443-6,05-09-10,17-09-10,12,Cyclone and Flood,Lakhimpur district (Assam province),,,26.235,92.25,,,,,,,,,EM-DAT,2010-0416,1
10.42.0.151-103.235.46.212-50769-443-6,18-09-10,30-09-10,12,Cyclone and Flood,"Almora, Naini Tal districts (Uttarakhand province), Bihar, Uttar Pradesh provinces",,,26.73,82.84,,,,,,,,,EM-DAT,2010-0492,1
172.217.12.138-10.42.0.151-443-59192-6,09-09-10,09-09-10,0,Cyclone and Flood,"Punjab, Haryana, Uttar Pradesh provinces",,,25.965,76.05,,,,,,,,,EM-DAT,2010-0493,1
10.42.0.211-66.231.239.124-47686-443-6,15-11-10,07-12-10,22,Heavy Rain,"Chennai, Cuddalore, Nagapattinam, Pudukottai, Ramanthapuram, Thanjavur, Thiruvallur, Villupuram, Thoothukudi, Tirunelveli Kattabo districts (Tamil Nadu province)",,,9.88,78.47,,,,,,,,,EM-DAT,2010-0629,0
172.217.10.97-10.42.0.42-443-43500-6,10-08-11,13-09-11,34,Cyclone and Flood,West Bengal province,,,22.305999999999997,88.34,,,,,,,,,EM-DAT,2011-0327,1
172.217.12.138-10.42.0.211-443-46861-6,23-09-11,23-10-11,30,Heavy Rain,"Angul, Baleshwar, Baragarh, Bhadrak, Boudh, Cuttack, Deogarh, Dhenkanal, Jajpur, Jagatsinghpur, Jharsuguda, Kendrapara, Khordha, Mayurbhanj, Nayagarh, Nuapada, Puri, Sambalpur districts (Orissa province)",,,20.651,86.0,,,,,,,,,EM-DAT,2011-0371,0
10.42.0.211-10.42.0.1-56921-53-17,15-08-11,08-09-11,24,Cyclone and Flood,"Dhemaji district (Assam province), East Garo Hills, South Garo Hills, West Garo Hills districts (Meghalaya province)",,,26.59,92.18,,,,,,,,,EM-DAT,2011-0422,1
10.42.0.151-119.167.164.115-50949-80-6,15-08-11,02-10-11,48,Heavy Rain,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Golaghat, Jorhat, Karbi Anglong, Sibsagar, Lakhimpur, Nagaon, Sonitpur districts, (Assam province), Begusarai, Bhagalpur, Bhojpur, Buxar, Gopalganj, Katihar, Khagaria, Kishanganj, Lakhisarai, Madhubani, Madhepura, Muzaffarpur, Patna, Purnia, Samastipur, Saran, Saharsa, Sitamarhi, Supaul, Vaishali, Pashchim Champaran districts (Bihar province), Azamgarh, Aligarh, Ambedkar Nagar, Badaun, Ballia, Bara Banki, Bahraich, Bareilly, Bijnor, Faizabad, Farrukhabad, Ghazipur, Gonda, Gorakhpur, Hardoi, Jyotiba Phule Nagar, Kannauj, Kanpur, Kushinagar, Lakhimpur Kheri, Meerut, Muzaffarnagar, Moradabad, Pilibhit, Rampur, Shahjahanpur, Sitapur, Unnao districts (Uttar Pradesh province)",,,26.375999999999998,86.24,,,,,,,,,EM-DAT,2011-0424,0
10.42.0.211-65.39.128.135-32982-80-6,23-07-11,09-08-11,17,Cyclone and Flood,"Gonda, Balrampur, Faizabad, Bara Banki districts (Uttar Pradesh province), Rajasthan province",,,28.524,80.93,,,,,,,,,EM-DAT,2011-0428,1
10.42.0.211-106.11.94.1-58477-443-6,05-09-11,15-09-11,10,Heavy Rain,Orissa province,,,,,,,,,,,,,EM-DAT,2011-0473,0
198.105.244.11-10.42.0.211-80-54045-6,15-06-11,16-07-11,31,Heavy Rain,"Uttar Pradesh, Uttarakhand province",,,,,,,,,,,,,EM-DAT,2011-0647,0
10.42.0.211-66.231.239.122-42214-80-6,26-06-20,13-07-20,17,Cyclone and Flood,"Anjaw (70044), Lohit, Changlang, 70045, 70050, Lower Dibang Valley, East Siang, Upper Siang (70051) districts (Arunachal Pradesh province), Assam province",,,26.5659,92.44,,,,,,,,,EM-DAT,2020-0179,1
172.217.11.10-10.42.0.211-443-36462-6,21-08-20,23-08-20,2,Heavy Rain,"Jaipur, Dhaulpur, Dausa, Tonk, Jhunjhunun, Sikar, Hanumangarh, Bikaner districts (Rajasthan province), Anjaw (70044), 70045, 70050, Lower Dibang Valley, Upper Siang (70051) districts (Arunachal Pradesh province)",,,,,,,,,,,,,EM-DAT,2020-0322,0
10.42.0.211-23.23.157.167-46222-443-6,04-08-20,09-08-20,5,Cyclone and Flood,"Palchan village (Kullu district, Himachal Pradesh province), Uttarkashi, Rudra Prayag, Chamoli districts (Uttarakhand province), Moradabad district (Uttar Pradesh province), Kathua village (72780 district, Jammu and Kashmir province)",,,30.1135,78.85,,,,,,,,,EM-DAT,2020-0334,1
10.42.0.211-74.6.105.13-54814-443-6,16-09-20,18-09-20,2,Cyclone and Flood,"Rudra Prayag, Bageshwar districts (Uttarakhand province)",,,31.3,76.85,,,,,,,,,EM-DAT,2020-0354,1
172.217.3.99-10.42.0.42-443-59212-6,19-09-20,23-09-20,4,Heavy Rain," Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Lakhimpur, Marigaon, Nagaon, Nalbari, Papum Pare, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Bhagalpur, Darbhanga, Katihar, Khagaria, Muzaffarpur, Patna, Siwan, Supaul districts (Bihar province), Sahibganj district (Jharkhand province), North Sikkim district (Sikkim province), Ballia, Bara Banki, Faizabad districts (Uttar Pradesh province), Murshidabad district (West Bengal province), West Siang, East Siang, Lohit, Papum Pare districts (Arunachal Pradesh province)",,,26.8,93.63,,,,,,,,,EM-DAT,2020-0382,0
10.42.0.211-64.71.142.124-55671-443-6,21-08-20,23-08-20,2,Heavy Rain,Himachel Pradesh province,,,,,,,,,,,,,EM-DAT,2020-0584,0
10.42.0.151-10.42.0.1-45799-53-17,12-06-21,27-06-21,15,Cyclone and Flood,"Uttarakhand, Himachal Pradesh, Uttar Pradesh, Bihar, Karnataka, Kerala, Gujarat, West Bengal provinces",,,32.714,76.61,,,,,,,,,EM-DAT,2021-0192,1
172.217.10.106-10.42.0.211-443-59705-6,09-07-21,10-07-21,1,Heavy Rain,"Sultanpur, Sitapur, Rae Bareli, Bara Banki, Faizabad, Gorakhpur, Basti, Kushinagar, Bahraich, Gonda, Shravasti districts (Uttar Pradesh province)",,,,,,,,,,,,,EM-DAT,2021-0260,0
172.217.12.161-10.42.0.42-443-60807-6,23-06-21,15-07-21,22,Cyclone and Flood,"Dhemaji, Tinsukia, Nagaon, Golaghat, Jorhat, Kamrup, Karimganj, Lakhimpur, Morigaon, Sibsaga, Bongaigaon, Kokrajhar districts (Assam province)",,,27.386999999999997,94.92,,,,,,,,,EM-DAT,2021-0282,1
174.129.32.118-10.42.0.211-443-46774-6,22-08-21,27-08-21,5,Heavy Rain,"Bhopal, Hoshangabad, Seoni, Narsinghpur, Jabalpur districts (Madhya Pradesh province), Uttar Pradesh, Assam provinces",,,,,,,,,,,,,EM-DAT,2021-0345,0
5.61.39.3-10.42.0.42-80-44244-6,21-10-21,26-10-21,5,Cyclone and Flood,"Orissa, Andhra Pradesh, West Bengal provinces",,,,,,,,,,,,,EM-DAT,2021-0400,1
10.42.0.211-31.13.80.52-59176-443-6,26-06-21,28-06-21,2,Heavy Rain,Assam province,,,,,,,,,,,,,EM-DAT,2021-0218,0
10.42.0.211-10.42.0.1-9221-53-17,16-07-21,22-07-21,6,Cyclone and Flood,"Uttarakhand, Himachal Pradesh provinces",,,,,,,,,,,,,EM-DAT,2021-0268,1
10.42.0.151-52.84.29.112-50521-443-6,03-08-21,04-08-21,1,Cyclone and Flood,Orissa province,,,,,,,,,,,,,EM-DAT,2021-0313,1
198.11.189.2-10.42.0.211-443-36289-6,/09/2021,/09/2021,Diffing the dates,Cyclone and Flood,Jammu and Kashmir provinces,,,,,,,,,,,,,EM-DAT,2021-0343,1
10.42.0.151-10.42.0.1-10081-53-17,24-09-21,11-10-21,17,Cyclone and Flood,"Tura village (West Garo Hills district, Meghalaya province), Goalpara, Kamrup districts (Assam province)",,,,,,,,,,,,,EM-DAT,2021-0391,1
172.217.6.238-10.42.0.151-443-40134-6,16-08-21,01-09-21,16,Cyclone and Flood,"Shravasti, Balrampur, Sitapur, Lakhimpur Kheri, Gonda, Bara Banki, Faizabad, Azamgarh districts (Uttar Pradesh province), Uttarakhand, Bihar, Assam provinces",,,,,,,,,,,,,EM-DAT,2021-0408,1
172.217.9.227-10.42.0.42-443-47495-6,09-08-21,16-08-21,7,Heavy Rain,Odisha province,,,,,,,,,,,,,EM-DAT,2021-0409,0
203.205.158.60-10.42.0.211-80-47615-6,20-03-22,31-03-22,11,Heavy Rain,"Chadoora village (72811 district, Jammu and Kashmir province)",,,33.1767,76.41,,,,,,,,,EM-DAT,2022-0107,0
180.149.136.194-10.42.0.211-80-52247-6,17-05-22,21-05-22,4,Cyclone and Flood,"Bhadrairuppu village (Virudhunagar district, Tamil Nadu province)",,,10.7121,79.18,,,,,,,,,EM-DAT,2022-0207,1
172.217.3.106-10.42.0.211-443-48905-6,19-06-22,20-06-22,1,Cyclone and Flood,"Amreli, Rajkot, Surat districts (Gujarat province), Maharashtra province",,,21.8734,70.76,,,,,,,,,EM-DAT,2022-0249,1
156.154.200.36-10.42.0.151-443-36907-6,23-06-22,30-06-22,7,Cyclone and Flood,"Mirik, Kalimpong, Darjeeling villages (Darjiling district, West Bengal province), ",,,,,,,,,,,,,EM-DAT,2022-0253,1
10.42.0.211-104.192.110.245-55137-443-6,15-07-22,19-08-22,35,Heavy Rain,"Kachchh, Patan, Banas Kantha districts (Gujarat province), Malda, Jalpaiguri districts (West Bengal province), Jorhat, Dhemaji, Lakhimpur, Dhuburi, Darrang, Goalpara, Karbi Anglong, Marigaon districts (Assam province), Manipur, Orissa, Rajasthan, Madhya Pradesh provinces",,,26.2074,82.62,,,,,,,,,EM-DAT,2022-0317,0
10.42.0.211-10.42.0.1-32217-53-17,07-07-22,13-07-22,6,Heavy Rain,"Rajasthan, Uttar Pradesh, Jammu and Kashmir, Arunachal Pradesh, Uttarakhand, Punjab, Haryana, Himachal Pradesh provinces",,,,,,,,,,,,,EM-DAT,2022-0333,0
172.217.10.46-10.42.0.151-443-53882-6,13-08-22,19-08-22,6,Heavy Rain,Assam province,,,26.8946,93.75,,,,,,,,,EM-DAT,2022-0374,0
10.42.0.211-10.42.0.1-31039-53-17,28-08-22,30-08-22,2,Heavy Rain,"Dhemaji, Kokrajhar, Bongaigaon, Sonitpur, Barpeta, Goalpara, Marigaon, Cachar, Lakhimpur, Jorhat, Tinsukia, Darrang, Nalbari, Kamrup, Dibrugarh, Sibsagar districts (Assam province)
",,,,,,,,,,,,,EM-DAT,2022-0406,0
174.35.73.107-10.42.0.211-80-50200-6,14-07-22,16-07-22,2,Heavy Rain,"Sonitpur, Lakhimpur, Kokrajhar, Dhemaji districts (Assam province), Arunachal Pradesh province 
",,,,,,,,,,,,,EM-DAT,2022-0413,0
172.217.10.46-10.42.0.211-443-43320-6,08-11-22,04-12-22,26,Cyclone and Flood,"Chittoor, Cuddapah, Prakasam, Nellore districts (Andhra Pradesh province), Chennai, Cuddalore, Nagapattinam, Kancheepuram, Thiruvallur, Villupuram districts (Tamil Nadu province), Puducherry province",,,118.27799999999999,788.55,,,,,,,,,EM-DAT,2022-0504,1
10.42.0.211-23.23.129.231-42832-443-6,22-04-21,25-04-21,3,Heavy Rain,"Arunachal Pradesh, Assam, Nagaland provinces",,,27.464000000000002,95.60700000000001,,,,,,,,,EM-DAT,2021-0139,0
10.42.0.42-104.193.88.109-45271-80-6,25-06-21,01-07-21,6,Cyclone and Flood,"Chamoli, Pithoragahr districts (Uttarakhand province), Assam, Arunachal Pradesh provinces",,,27.068,93.95,,,,,,,,,EM-DAT,2021-0239,1
10.42.0.211-54.192.38.18-39970-443-6,28-07-21,30-07-21,2,Cyclone and Flood,"Lakhimpur, Golaghat, Jorhat, Barpeta, Bongaigaon, Goalpara, Dhubri, Marigaon, Darrang, Nalbari districts (Assam province)",,,,,,,,,,,,,EM-DAT,2021-0267,1
10.42.0.211-104.192.110.245-53603-80-6,15-07-21,12-09-21,59,Cyclone and Flood,"Biha, Uttar Pradeshr province (Varanasi, Allahabad, Ghazipur, Ballia,  Banda, Jalaun, Ghaziabad, Patna, Bhagalpur, Vaishali, Buxar, Bhojpur, Sonepur, Saran, Begusarai, Samastipur, Lakhisarai, Khagaria, Munger, Nalanda, Katihar, Purnea, Katihar, Supual, Kisanganj, Madhepura, Gopalganj, Saharsa, Araria, East Champaran, Muzafferpur, Kishanganj, Purnea, Araria, Supaul, Bhagalpur, Darbhanga)",,,,,,,,,,,,,EM-DAT,2021-0271,1
10.42.0.42-62.138.0.117-59763-80-6,09-07-21,22-08-21,44,Heavy Rain,"Bhopal, Hoshangabad, Rewa, Sagar, Shajapur, Jabalpur, Satna, Harda, Panna, Vidisha, Raisen, Mandla, Tikamgarh, Seoni, Damoh, Sehore, Agar-Malwa  districts (Madhya Pradesh province)",,,,,,,,,,,,,EM-DAT,2021-0276,0
10.42.0.211-47.93.76.169-58601-80-6,01-08-21,03-08-21,2,Cyclone and Flood,"Maharashtra (Nashik, Raigad (Mahad), Thane (Bhiwandi), Ratnagiri, Pune, Satara, Kolhapur), Gujarat (Valsad, Chhota Udepur (Vadodara), Navsari and Surat)",,,,,,,,,,,,,EM-DAT,2021-0304,1
10.42.0.42-52.173.205.111-47338-443-6,21-09-21,29-09-21,8,Heavy Rain,"Andhra Pradesh province, Telangana",,,17.654,80.34,,,,,,,,,EM-DAT,2021-0391,0
172.217.12.206-10.42.0.151-443-44967-6,17-07-21,19-07-21,2,Cyclone and Flood,"Jorhat, Golaghat (Assam State)",,,,,,,,,,,,,EM-DAT,2021-0554,1
10.42.0.151-98.139.180.180-44636-443-6,04-06-17,06-06-17,2,Heavy Rain,"Lakhimpur, Karimganj, Darrang districts (Assam), Nagaland, Manipur, Jharkhand",,,,,,,,,,,,,EM-DAT,2017-0180,0
183.79.249.252-10.42.0.42-443-39808-6,01-06-17,31/06/2017,Diffing the dates,Cyclone and Flood,Gujarat,,,,,,,,,,,,,EM-DAT,2017-0257,1
